,address,apartment_size,begin_date,category,created_at,district1,id,latitude,longitude,name,normalized_price,number_of_bedrooms,occupied_dates,provider_code,city_code
887,Eva Besnystraat,97.0,2018-02-16,apartment,2018-01-29T06:55:19,amsterdam-oost,970683,52.34957824,5.00903487,3 rooms apartment in Eva Besnystraat,1500.0,3,[],pararius,amsterdam
898,Mensinge,136.0,2018-02-16,apartment,2017-10-21T07:51:44,amsterdam-zuid,615646,52.33266869,4.88909545,3 rooms apartment in Mensinge,2300.0,3,[],pararius,amsterdam
906,Prinsengracht,165.0,2018-02-16,apartment,2017-10-21T07:35:08,amsterdam-centrum,614693,52.37056296,4.88317827,3 rooms apartment in Prinsengracht,4500.0,3,[],pararius,amsterdam
907,Minervalaan 9,200.0,2018-02-16,apartment,2017-12-16T08:40:15,amsterdam-zuid,822301,52.34965775,4.8726819,6 rooms apartment in Minervalaan 9,6500.0,6,[],pararius,amsterdam
910,Nieuwe Kerkstraat,110.0,2018-02-16,apartment,2017-10-21T08:06:31,amsterdam-centrum,616536,52.36398772,4.90394769,3 rooms apartment in Nieuwe Kerkstraat,4599.0,3,[],pararius,amsterdam
913,Henri Dunantstraat,93.0,2018-02-16,apartment,2017-10-21T07:44:44,amsterdam-nieuw-west,615267,52.34809979999999,4.82935648,3 rooms apartment in Henri Dunantstraat,1241.0,3,[],pararius,amsterdam
924,Henriette Bosmansstraat,220.0,2018-02-16,apartment,2017-10-21T07:11:07,amsterdam-zuid,613281,52.34243923,4.87042266,8 rooms apartment in Henriette Bosmansstraat,6750.0,8,[],pararius,amsterdam
926,Pieter Cornelisz. Hooftstraat 194,98.0,2018-02-16,apartment,2017-12-06T12:30:58,amsterdam-zuid,788700,52.35899029,4.87561745,3 rooms apartment in Pieter Cornelisz. Hooftstraat 194,5250.0,3,[],pararius,amsterdam
937,Sophialaan,280.0,2018-02-16,apartment,2017-10-21T07:38:21,amsterdam-zuid,614883,52.35235856,4.85750817,7 rooms apartment in Sophialaan,5500.0,7,[],pararius,amsterdam
946,Keizersgracht,130.0,2018-02-16,apartment,2018-02-15T07:14:46,amsterdam-centrum,1037653,52.37668926,4.88663324,3 rooms apartment in Keizersgracht,3500.0,3,[],pararius,amsterdam
949,Saxenburgerstraat,50.0,2018-02-16,apartment,2018-02-15T07:14:06,amsterdam-west,1037618,52.35818976,4.86112316,2 rooms apartment in Saxenburgerstraat,1600.0,2,[],pararius,amsterdam
953,Maasstraat 67,87.0,2018-02-16,apartment,2018-02-16T06:06:55,,1043470,52.34532359,4.89557206,4 rooms apartment in Maasstraat 67,2100.0,4,[],pararius,amsterdam
955,Fannius Scholtenstraat 42,72.0,2018-02-16,apartment,2018-02-16T06:07:50,,1043538,52.38388569,4.87340609,3 rooms apartment in Fannius Scholtenstraat 42,1750.0,3,[],pararius,amsterdam
956,Andreas Schelfhoutstraat 34,50.0,2018-02-16,apartment,2018-02-16T06:07:26,,1043512,52.35738256,4.85347008,2 rooms apartment in Andreas Schelfhoutstraat 34,1500.0,2,[],pararius,amsterdam
958,Galjootstraat,83.0,2018-02-16,apartment,2018-02-14T07:15:54,amsterdam-oost,1035395,52.36443162,4.98619582,3 rooms apartment in Galjootstraat,1028.0,3,[],pararius,amsterdam
959,Deurloostraat 98,83.0,2018-02-16,apartment,2018-02-14T07:15:29,amsterdam-zuid,1035389,52.34663249,4.88833706,3 rooms apartment in Deurloostraat 98,1850.0,3,[],pararius,amsterdam
960,Lange Leidsedwarsstraat,100.0,2018-02-16,apartment,2018-02-15T07:15:40,amsterdam-centrum,1037703,52.36383741,4.88464942,4 rooms apartment in Lange Leidsedwarsstraat,1625.0,4,[],pararius,amsterdam
961,Leidsestraat 78,70.0,2018-02-16,apartment,2018-02-16T06:05:31,,1043395,52.36526695,4.88476537,3 rooms apartment in Leidsestraat 78,1700.0,3,[],pararius,amsterdam
962,Overtoom,75.0,2018-02-16,apartment,2018-02-16T06:05:37,,1043401,52.35973219,4.86236737,2 rooms apartment in Overtoom,1600.0,2,[],pararius,amsterdam
963,Oeverpad,135.0,2018-02-16,apartment,2018-02-16T06:06:34,,1043446,52.36519271,4.80755351,4 rooms apartment in Oeverpad,2100.0,4,[],pararius,amsterdam
964,Langkatstraat,45.0,2018-02-16,apartment,2018-02-15T07:14:24,amsterdam-oost,1037635,52.36331768,4.93874131,2 rooms apartment in Langkatstraat,1400.0,2,[],pararius,amsterdam
965,Leusdenhof,84.0,2018-02-16,apartment,2018-02-16T06:07:07,,1043495,52.30705397,4.98092185,4 rooms apartment in Leusdenhof,720.0,4,[],pararius,amsterdam
975,Esplanade de Meer,100.0,2018-02-16,apartment,2018-02-15T07:14:24,amsterdam-oost,1037634,52.34428835,4.95013057,3 rooms apartment in Esplanade de Meer,1750.0,3,[],pararius,amsterdam
981,Amstel,70.0,2018-02-16,apartment,2018-02-15T07:15:57,amsterdam-centrum,1037719,52.36648024,4.89980108,3 rooms apartment in Amstel,2200.0,3,[],pararius,amsterdam
982,Kuinderstraat 35,103.0,2018-02-16,apartment,2018-02-15T07:15:04,amsterdam-zuid,1037670,52.34162815,4.90614903,3 rooms apartment in Kuinderstraat 35,1950.0,3,[],pararius,amsterdam
986,Raamgracht,55.0,2018-02-16,apartment,2018-02-16T06:06:40,,1043453,52.36997206,4.89873486,3 rooms apartment in Raamgracht,1850.0,3,[],pararius,amsterdam
987,Hugo de Grootkade,127.0,2018-02-16,apartment,2018-02-16T06:07:58,,1043550,52.37244745,4.87205547,3 rooms apartment in Hugo de Grootkade,2500.0,3,[],pararius,amsterdam
988,Lange Niezel,70.0,2018-02-16,apartment,2018-02-16T06:06:40,,1043454,52.37495474,4.89867143,2 rooms apartment in Lange Niezel,1750.0,2,[],pararius,amsterdam
989,Eerste Helmersstraat 121,80.0,2018-02-16,apartment,2018-02-15T07:13:59,amsterdam-west,1037612,52.36236856,4.87121822,2 rooms apartment in Eerste Helmersstraat 121,1850.0,2,[],pararius,amsterdam
990,Stadionkade 122,70.0,2018-02-16,apartment,2018-02-16T06:06:55,,1043469,52.34295382,4.86074608,3 rooms apartment in Stadionkade 122,1700.0,3,[],pararius,amsterdam
991,IJburglaan,100.0,2018-02-16,apartment,2018-02-16T06:05:36,,1043400,52.36312341,4.97946897,3 rooms apartment in IJburglaan,1900.0,3,[],pararius,amsterdam
994,Waldeck Pyrmontlaan 4,115.0,2018-02-16,apartment,2018-02-14T07:17:15,amsterdam-zuid,1035420,52.35419772,4.85699531,3 rooms apartment in Waldeck Pyrmontlaan 4,2850.0,3,[],pararius,amsterdam
995,Venetiehof,125.0,2018-02-16,apartment,2018-02-14T07:14:33,amsterdam-oost,1035365,52.37740606,4.94717546,3 rooms apartment in Venetiehof,1950.0,3,[],pararius,amsterdam
1008,Lijnbaansgracht,100.0,2018-02-16,apartment,2018-02-15T07:14:33,amsterdam-centrum,1037643,52.36993826,4.87791398,3 rooms apartment in Lijnbaansgracht,1850.0,3,[],pararius,amsterdam
1011,Roerstraat 63,75.0,2018-02-16,apartment,2018-02-15T07:14:02,amsterdam-zuid,1037614,52.3444007,4.89842925,3 rooms apartment in Roerstraat 63,1750.0,3,[],pararius,amsterdam
1012,Busken Huetstraat,60.0,2018-02-16,apartment,2018-02-15T07:15:07,amsterdam-west,1037673,52.35863692,4.85659647,2 rooms apartment in Busken Huetstraat,1450.0,2,[],pararius,amsterdam
1013,Keizersgracht,95.0,2018-02-16,apartment,2018-02-15T07:14:06,amsterdam-centrum,1037617,52.36551354,4.88781645,2 rooms apartment in Keizersgracht,1975.0,2,[],pararius,amsterdam
1016,Utrechtsestraat,55.0,2018-02-16,apartment,2018-02-15T07:14:02,amsterdam-centrum,1037613,52.36560021,4.89748128,2 rooms apartment in Utrechtsestraat,1600.0,2,[],pararius,amsterdam
1017,Korte Prinsengracht,80.0,2018-02-16,apartment,2018-02-16T06:06:28,,1043441,52.38170935,4.88993999,3 rooms apartment in Korte Prinsengracht,2150.0,3,[],pararius,amsterdam
1019,Herengracht,97.0,2018-02-16,apartment,2018-02-16T06:05:42,,1043406,52.37903717,4.89140924,2 rooms apartment in Herengracht,1850.0,2,[],pararius,amsterdam
1020,Stadionkade 122,70.0,2018-02-16,apartment,2018-02-16T06:06:55,,1043469,52.34295382,4.86074608,3 rooms apartment in Stadionkade 122,1700.0,3,[],pararius,amsterdam
1021,IJburglaan,100.0,2018-02-16,apartment,2018-02-16T06:05:36,,1043400,52.36312341,4.97946897,3 rooms apartment in IJburglaan,1900.0,3,[],pararius,amsterdam
1023,Dapperstraat,54.0,2018-02-16,apartment,2018-02-14T07:15:32,amsterdam-oost,1035390,52.36289732,4.92706853,2 rooms apartment in Dapperstraat,1500.0,2,[],pararius,amsterdam
1024,Vasco da Gamastraat 28,75.0,2018-02-16,apartment,2018-02-14T07:15:12,amsterdam-west,1035380,52.36752125,4.85557988,3 rooms apartment in Vasco da Gamastraat 28,1995.0,3,[],pararius,amsterdam
1025,Cornelis van Rijplantsoen,80.0,2018-02-16,apartment,2018-02-14T07:14:15,amsterdam-nieuw-west,1035351,52.37852599,4.82525266,3 rooms apartment in Cornelis van Rijplantsoen,1600.0,3,[],pararius,amsterdam
1027,Prinsengracht 516,492.0,2018-02-16,apartment,2017-10-21T07:19:40,amsterdam-centrum,613769,52.36354743,4.88620894,5 rooms apartment in Prinsengracht 516,15000.0,5,[],pararius,amsterdam
1028,Singel,110.0,2018-02-16,apartment,2018-02-14T07:14:19,amsterdam-centrum,1035353,52.37564731,4.89105063,3 rooms apartment in Singel,3700.0,3,[],pararius,amsterdam
1029,Besteverstraat,78.0,2018-02-16,apartment,2018-02-14T07:13:14,amsterdam-west,1035340,52.37288901,4.86006775,3 rooms apartment in Besteverstraat,1700.0,3,[],pararius,amsterdam
1043,Lijnbaansgracht,100.0,2018-02-16,apartment,2018-02-15T07:14:33,amsterdam-centrum,1037643,52.36993826,4.87791398,3 rooms apartment in Lijnbaansgracht,1850.0,3,[],pararius,amsterdam
1046,Roerstraat 63,75.0,2018-02-16,apartment,2018-02-15T07:14:02,amsterdam-zuid,1037614,52.3444007,4.89842925,3 rooms apartment in Roerstraat 63,1750.0,3,[],pararius,amsterdam
1047,Busken Huetstraat,60.0,2018-02-16,apartment,2018-02-15T07:15:07,amsterdam-west,1037673,52.35863692,4.85659647,2 rooms apartment in Busken Huetstraat,1450.0,2,[],pararius,amsterdam
1048,Keizersgracht,95.0,2018-02-16,apartment,2018-02-15T07:14:06,amsterdam-centrum,1037617,52.36551354,4.88781645,2 rooms apartment in Keizersgracht,1975.0,2,[],pararius,amsterdam
1051,Utrechtsestraat,55.0,2018-02-16,apartment,2018-02-15T07:14:02,amsterdam-centrum,1037613,52.36560021,4.89748128,2 rooms apartment in Utrechtsestraat,1600.0,2,[],pararius,amsterdam
1052,Korte Prinsengracht,80.0,2018-02-16,apartment,2018-02-16T06:06:28,,1043441,52.38170935,4.88993999,3 rooms apartment in Korte Prinsengracht,2150.0,3,[],pararius,amsterdam
1054,Herengracht,97.0,2018-02-16,apartment,2018-02-16T06:05:42,,1043406,52.37903717,4.89140924,2 rooms apartment in Herengracht,1850.0,2,[],pararius,amsterdam
1055,Egelantiersgracht,55.0,2018-02-16,apartment,2018-02-16T06:07:51,,1043540,52.37580679,4.87990256,3 rooms apartment in Egelantiersgracht,2150.0,3,[],pararius,amsterdam
1057,Lijnbaansgracht,95.0,2018-02-16,apartment,2018-02-16T06:07:41,,1043522,52.36953465,4.87810949,2 rooms apartment in Lijnbaansgracht,1795.0,2,[],pararius,amsterdam
1059,Koninginneweg,136.0,2018-02-16,apartment,2018-02-16T06:05:59,,1043414,52.35195525,4.8577625,4 rooms apartment in Koninginneweg,3450.0,4,[],pararius,amsterdam
1060,Van Oldenbarneveldtplein 8,70.0,2018-02-16,apartment,2018-02-16T06:05:34,,1043399,52.3776346,4.87648916,3 rooms apartment in Van Oldenbarneveldtplein 8,1750.0,3,[],pararius,amsterdam
1064,Schierstins 58,67.0,2018-02-16,apartment,2018-02-14T07:17:30,amsterdam-zuid,1035424,52.33384768,4.8747334,3 rooms apartment in Schierstins 58,1500.0,3,[],pararius,amsterdam
1065,Derkinderenstraat,86.0,2018-02-16,apartment,2018-02-14T07:15:24,amsterdam-nieuw-west,1035384,52.36783978,4.84065825,5 rooms apartment in Derkinderenstraat,2300.0,5,[],pararius,amsterdam
1066,Kromme Waal,130.0,2018-02-16,apartment,2018-02-14T07:14:16,amsterdam-centrum,1035352,52.37406841,4.90261062,3 rooms apartment in Kromme Waal,2500.0,3,[],pararius,amsterdam
1067,Keizersgracht,130.0,2018-02-16,apartment,2018-02-14T07:13:17,amsterdam-centrum,1035342,52.37416798,4.88551627,2 rooms apartment in Keizersgracht,2750.0,2,[],pararius,amsterdam
1068,Frans van Mierisstraat,135.0,2018-02-16,apartment,2018-02-14T07:13:09,amsterdam-zuid,1035338,52.35422975,4.88048682,3 rooms apartment in Frans van Mierisstraat,3000.0,3,[],pararius,amsterdam
1069,Herengracht,120.0,2018-02-16,apartment,2018-02-14T07:12:48,amsterdam-centrum,1035334,52.36558295,4.89150087,3 rooms apartment in Herengracht,2750.0,3,[],pararius,amsterdam
1070,Dapperstraat,54.0,2018-02-16,apartment,2018-02-14T07:15:32,amsterdam-oost,1035390,52.36289732,4.92706853,2 rooms apartment in Dapperstraat,1500.0,2,[],pararius,amsterdam
1071,Vasco da Gamastraat 28,75.0,2018-02-16,apartment,2018-02-14T07:15:12,amsterdam-west,1035380,52.36752125,4.85557988,3 rooms apartment in Vasco da Gamastraat 28,1995.0,3,[],pararius,amsterdam
1072,Cornelis van Rijplantsoen,80.0,2018-02-16,apartment,2018-02-14T07:14:15,amsterdam-nieuw-west,1035351,52.37852599,4.82525266,3 rooms apartment in Cornelis van Rijplantsoen,1600.0,3,[],pararius,amsterdam
1073,Prinsengracht 516,492.0,2018-02-16,apartment,2017-10-21T07:19:40,amsterdam-centrum,613769,52.36354743,4.88620894,5 rooms apartment in Prinsengracht 516,15000.0,5,[],pararius,amsterdam
1101,Schierstins 58,67.0,2018-02-16,apartment,2018-02-14T07:17:30,amsterdam-zuid,1035424,52.33384768,4.8747334,3 rooms apartment in Schierstins 58,1500.0,3,[],pararius,amsterdam
1102,Derkinderenstraat,86.0,2018-02-16,apartment,2018-02-14T07:15:24,amsterdam-nieuw-west,1035384,52.36783978,4.84065825,5 rooms apartment in Derkinderenstraat,2300.0,5,[],pararius,amsterdam
1103,Kromme Waal,130.0,2018-02-16,apartment,2018-02-14T07:14:16,amsterdam-centrum,1035352,52.37406841,4.90261062,3 rooms apartment in Kromme Waal,2500.0,3,[],pararius,amsterdam
1104,Keizersgracht,130.0,2018-02-16,apartment,2018-02-14T07:13:17,amsterdam-centrum,1035342,52.37416798,4.88551627,2 rooms apartment in Keizersgracht,2750.0,2,[],pararius,amsterdam
1105,Frans van Mierisstraat,135.0,2018-02-16,apartment,2018-02-14T07:13:09,amsterdam-zuid,1035338,52.35422975,4.88048682,3 rooms apartment in Frans van Mierisstraat,3000.0,3,[],pararius,amsterdam
1106,Herengracht,120.0,2018-02-16,apartment,2018-02-14T07:12:48,amsterdam-centrum,1035334,52.36558295,4.89150087,3 rooms apartment in Herengracht,2750.0,3,[],pararius,amsterdam
1116,Waldeck Pyrmontlaan 4,115.0,2018-02-16,apartment,2018-02-14T07:17:15,amsterdam-zuid,1035420,52.35419772,4.85699531,3 rooms apartment in Waldeck Pyrmontlaan 4,2850.0,3,[],pararius,amsterdam
1117,Venetiehof,125.0,2018-02-16,apartment,2018-02-14T07:14:33,amsterdam-oost,1035365,52.37740606,4.94717546,3 rooms apartment in Venetiehof,1950.0,3,[],pararius,amsterdam
1141,Vondelstraat,350.0,2018-02-16,apartment,2017-10-21T06:54:18,amsterdam-west,612221,52.36089759,4.87191063,6 rooms apartment in Vondelstraat,8900.0,6,[],pararius,amsterdam
1143,Singel 463,275.0,2018-02-16,apartment,2017-12-23T01:42:30,amsterdam-centrum,837590,52.367237599999996,4.8917173,4 rooms apartment in Singel 463,9950.0,4,[],pararius,amsterdam
1144,Sanderijnstraat,60.0,2018-02-16,apartment,2018-02-13T06:02:23,amsterdam-west,1030519,52.37650594,4.850919599999999,3 rooms apartment in Sanderijnstraat,1549.0,3,[],pararius,amsterdam
1145,Barndesteeg 6,225.0,2018-02-16,apartment,2018-01-07T22:40:01,amsterdam-centrum,890848,52.37236274,4.89872322,2 rooms apartment in Barndesteeg 6,7500.0,2,[],pararius,amsterdam
1146,Jisperveldstraat,80.0,2018-02-16,apartment,2018-02-13T06:05:24,amsterdam-noord,1030559,52.39826899,4.95030365,4 rooms apartment in Jisperveldstraat,1650.0,4,[],pararius,amsterdam
1147,Bilderdijkstraat,66.0,2018-02-16,apartment,2018-02-13T06:05:22,amsterdam-west,1030557,52.37037418,4.87065522,2 rooms apartment in Bilderdijkstraat,1550.0,2,[],pararius,amsterdam
1148,Solitudolaan,156.0,2018-02-16,apartment,2018-02-13T06:04:58,amsterdam-oost,1030554,52.341739000000004,4.9212169999999995,3 rooms apartment in Solitudolaan,3850.0,3,[],pararius,amsterdam
1149,Steve Bikoplein,76.0,2018-02-16,apartment,2018-02-13T06:03:24,amsterdam-oost,1030536,52.35521777,4.92421793,2 rooms apartment in Steve Bikoplein,1500.0,2,[],pararius,amsterdam
1150,Amstel 270,76.0,2018-02-16,apartment,2018-02-13T06:03:18,amsterdam-centrum,1030535,52.36320735,4.90165751,2 rooms apartment in Amstel 270,2250.0,2,[],pararius,amsterdam
1153,Postjeskade,88.0,2018-02-16,apartment,2018-02-13T06:05:14,amsterdam-west,1030556,52.36019042,4.85030939,3 rooms apartment in Postjeskade,1500.0,3,[],pararius,amsterdam
1154,Van Spilbergenstraat,60.0,2018-02-16,apartment,2018-02-13T06:04:57,amsterdam-west,1030553,52.36613065,4.8521462,2 rooms apartment in Van Spilbergenstraat,1350.0,2,[],pararius,amsterdam
1155,Willemsstraat,85.0,2018-02-16,apartment,2018-02-13T06:02:24,amsterdam-centrum,1030520,52.38139648,4.88608073,2 rooms apartment in Willemsstraat,1750.0,2,[],pararius,amsterdam
1156,Prinsengracht,75.0,2018-02-16,apartment,2018-02-11T06:03:37,amsterdam-centrum,1023887,52.36565959,4.88410022,2 rooms apartment in Prinsengracht,1650.0,2,[],pararius,amsterdam
1157,Nieuwe Kerkstraat,110.0,2018-02-16,apartment,2018-02-10T06:48:50,amsterdam-centrum,1021947,52.36390766,4.9036759000000005,3 rooms apartment in Nieuwe Kerkstraat,2200.0,3,[],pararius,amsterdam
1158,Deurloostraat,85.0,2018-02-16,apartment,2018-02-10T06:46:15,amsterdam-zuid,1021867,52.34642561,4.89258068,3 rooms apartment in Deurloostraat,1650.0,3,[],pararius,amsterdam
1159,Sloterkade,53.0,2018-02-16,apartment,2018-02-10T06:47:58,amsterdam-zuid,1021911,52.35257765,4.85226557,2 rooms apartment in Sloterkade,1650.0,2,[],pararius,amsterdam
1160,Johan Hofmanstraat,100.0,2018-02-16,apartment,2018-01-17T07:00:43,amsterdam-nieuw-west,922009,52.35196825,4.79416406,4 rooms apartment in Johan Hofmanstraat,2000.0,4,[],pararius,amsterdam
1163,Pieter Cornelisz. Hooftstraat 160,170.0,2018-02-16,apartment,2017-10-21T07:35:48,amsterdam-zuid,614732,52.35922763,4.87646615,4 rooms apartment in Pieter Cornelisz. Hooftstraat 160,3250.0,4,[],pararius,amsterdam
1165,Staringplein 12,75.0,2018-02-16,apartment,2018-01-24T15:28:07,amsterdam-west,949731,52.36064179,4.86278235,2 rooms apartment in Staringplein 12,1750.0,2,[],pararius,amsterdam
1167,Bosboom Toussaintstraat,105.0,2018-02-16,apartment,2018-01-13T06:17:48,amsterdam-west,908993,52.36550563,4.87543954,3 rooms apartment in Bosboom Toussaintstraat,2250.0,3,[],pararius,amsterdam
1171,Nieuwe Nieuwstraat 45,90.0,2018-02-16,apartment,2018-02-02T06:24:03,amsterdam-centrum,992385,52.37527758,4.89290511,3 rooms apartment in Nieuwe Nieuwstraat 45,2000.0,3,[],pararius,amsterdam
1173,Recht Boomssloot,120.0,2018-02-16,apartment,2017-11-10T06:25:23,amsterdam-centrum,674890,52.3732985,4.90186518,3 rooms apartment in Recht Boomssloot,2195.0,3,[],pararius,amsterdam
1177,Rokin,85.0,2018-02-16,apartment,2017-10-21T06:58:40,amsterdam-centrum,612519,52.37057483,4.89234494,3 rooms apartment in Rokin,2750.0,3,[],pararius,amsterdam
1179,Prins Hendrikkade 79,65.0,2018-02-16,apartment,2018-02-04T06:47:40,amsterdam-centrum,1001006,52.37669657,4.90133361,2 rooms apartment in Prins Hendrikkade 79,1600.0,2,[],pararius,amsterdam
1183,Zuidelijke Wandelweg,139.0,2018-02-16,apartment,2017-11-28T08:11:51,amsterdam-zuid,705321,52.33794513,4.89684108,5 rooms apartment in Zuidelijke Wandelweg,3500.0,5,[],pararius,amsterdam
1184,Van Boshuizenstraat,75.0,2018-02-16,apartment,2018-02-01T06:30:12,amsterdam-zuid,987295,52.32479942,4.88579525,3 rooms apartment in Van Boshuizenstraat,1750.0,3,[],pararius,amsterdam
1187,Van der Palmkade,105.0,2018-02-16,apartment,2017-11-05T10:09:32,amsterdam-west,668633,52.38022488,4.87275822,3 rooms apartment in Van der Palmkade,2000.0,3,[],pararius,amsterdam
1189,Willem Frederik Hermansstraat,60.0,2018-02-16,apartment,2018-02-09T06:04:41,amsterdam-centrum,1015401,52.37627677,4.90761357,2 rooms apartment in Willem Frederik Hermansstraat,1500.0,2,[],pararius,amsterdam
1197,Pieter Lastmankade,80.0,2018-02-16,apartment,2018-02-02T06:25:51,amsterdam-zuid,992514,52.35082414,4.86413124,3 rooms apartment in Pieter Lastmankade,2250.0,3,[],pararius,amsterdam
1199,Kromme Waal,100.0,2018-02-16,apartment,2018-02-07T06:59:30,amsterdam-centrum,1008029,52.37477852,4.90263223,3 rooms apartment in Kromme Waal,2100.0,3,[],pararius,amsterdam
1203,Bachplein,100.0,2018-02-16,apartment,2017-10-21T06:55:48,amsterdam-zuid,612319,52.34829573,4.87999686,3 rooms apartment in Bachplein,1950.0,3,[],pararius,amsterdam
1211,Cornelis Drebbelstraat,120.0,2018-02-16,apartment,2018-01-18T06:49:00,amsterdam-oost,927104,52.35299802,4.92889398,3 rooms apartment in Cornelis Drebbelstraat,2500.0,3,[],pararius,amsterdam
1217,Westerdoksdijk,85.0,2018-02-16,apartment,2018-01-31T06:41:13,amsterdam-centrum,981632,52.38472358,4.89288794,3 rooms apartment in Westerdoksdijk,2300.0,3,[],pararius,amsterdam
1218,Prinsengracht,90.0,2018-02-16,apartment,2017-10-21T07:35:10,amsterdam-centrum,614695,52.37229807,4.88329071,3 rooms apartment in Prinsengracht,2250.0,3,[],pararius,amsterdam
1220,Nieuwe Spiegelstraat,90.0,2018-02-16,apartment,2017-11-29T08:22:06,amsterdam-centrum,707001,52.36299059,4.88843209,2 rooms apartment in Nieuwe Spiegelstraat,2450.0,2,[],pararius,amsterdam
1221,Vtternkade,120.0,2018-02-16,apartment,2018-01-15T08:58:17,amsterdam-nieuw-west,915850,52.34944229999999,4.78166377,4 rooms apartment in Vtternkade,1950.0,4,[],pararius,amsterdam
